Gene_set,Term,Overlap,P-value,Adjusted P-value,Genes
Aging_Perturbations_from_GEO_up,Mouse cochlea 4 weeks vs 45 weeks GSE35234 aging:161,1/332,0.8340226571210395,0.9224504990733984,PDZK1IP1
Aging_Perturbations_from_GEO_up,Mouse inguinal fat 5 months vs 24 months GSE25325 aging:278,1/331,0.8331148052982928,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Rat liver 12 months vs 24 months GSE11097 aging:194,1/331,0.8331148052982928,0.9224504990733984,INSIG1
Aging_Perturbations_from_GEO_up,Rat hippocampus CA1 18 months vs 28 months GSE21681 aging:353,1/330,0.8322020343529479,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Rat entorhinal cortex 5 months vs 24 months GSE14505 aging:345,1/330,0.8322020343529479,0.9224504990733984,CD44
Aging_Perturbations_from_GEO_up,Mouse liver 4 months vs 22 months GSE3150 aging:325,1/330,0.8322020343529479,0.9224504990733984,SORD
Aging_Perturbations_from_GEO_up,Rat hippocampus 7 months vs 21 months GDS4019 aging:97,1/323,0.8256726672636974,0.9224504990733984,INSIG1
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20426 aging:376,1/323,0.8256726672636974,0.9224504990733984,CD44
Aging_Perturbations_from_GEO_up,Rat hippocampus dentate gyrus 18 months vs 28 months GSE21681 aging:358,1/327,0.8294339421785221,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20425 aging:373,1/327,0.8294339421785221,0.9224504990733984,SLC39A7
Aging_Perturbations_from_GEO_up,Rat femur 6 weeks vs 52 weeks GDS509 aging:262,1/327,0.8294339421785221,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 22 months GSE3129 aging:333,1/326,0.8285012294081912,0.9224504990733984,SLC39A7
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 14 months GSE15129 aging:321,1/325,0.8275634640873945,0.9224504990733984,SORD
Aging_Perturbations_from_GEO_up,Mouse kidney 25 weeks vs 100 weeks GSE41018 aging:399,1/323,0.8256726672636974,0.9224504990733984,BICC1
Aging_Perturbations_from_GEO_up,Human meniscus 28 years vs 47 years GSE45233 aging:208,1/314,0.8169067214571488,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse heart 25 weeks vs 100 weeks GSE41018 aging:401,1/312,0.814900201117422,0.9224504990733984,SNRPN
Aging_Perturbations_from_GEO_up,Rat liver 11 months vs 24 months GSE11097 aging:200,1/320,0.8227978957369,0.9224504990733984,INSIG1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 3 months vs 18 months GSE29075 aging:274,1/316,0.8188916915334574,0.9224504990733984,ZIC1
Aging_Perturbations_from_GEO_up,Mouse liver 5 months vs 24 months GSE25325 aging:292,1/309,0.8118495063765025,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 52 years vs 61 years GSE62373 aging:166,1/307,0.809788091188973,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse brown fat 5 months vs 24 months GSE25325 aging:281,1/305,0.8077043038742109,0.9224504990733984,ZFAND3
Aging_Perturbations_from_GEO_up,Human retinalperiphery 32 years vs 74 years GSE32614 aging:151,1/307,0.809788091188973,0.9224504990733984,ZIC1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 4 months vs 14 months GSE48911 aging:388,2/464,0.7134910430557021,0.9224504990733984,ZIC1;CPEB4
Aging_Perturbations_from_GEO_up,Mouse hippocampus 9 months vs 20 months GSE48911 aging:391,2/459,0.7078501995064964,0.9224504990733984,GABRB1;FBXL16
Aging_Perturbations_from_GEO_up,Rat femur 7 weeks vs 27 weeks GDS509 aging:258,1/301,0.803468648201426,0.9224504990733984,DCLK1
Aging_Perturbations_from_GEO_up,Rat heart 4 months vs 28 months GDS3102 aging:125,1/300,0.8023953728449807,0.9224504990733984,PTPRR
Aging_Perturbations_from_GEO_up,Mouse retina 2 days vs 10 days GDS2936 aging:252,1/298,0.8002313722221179,0.9224504990733984,PPP2R2B
Aging_Perturbations_from_GEO_up,Mouse retina 2 days vs 60 days GDS2936 aging:253,1/297,0.7991405846077773,0.9224504990733984,PPP2R2B
Aging_Perturbations_from_GEO_up,Mouse ovary 90 days vs 180 days GSE14937 aging:349,1/297,0.7991405846077773,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Rat whiteadipose 4 months vs 28 months GDS3102 aging:126,1/294,0.7958326947518684,0.9224504990733984,CPEB4
Aging_Perturbations_from_GEO_up,Mouse muscle 70 days vs 720 days GDS4904 aging:84,1/290,0.7913380873470633,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Rat thoracicaorta 15 months vs 28 months GDS3077 aging:124,1/288,0.7890541641573311,0.9224504990733984,RBPMS
Aging_Perturbations_from_GEO_up,Mouse inguinal fat 5 months vs 24 months GSE25325 aging:279,1/288,0.7890541641573311,0.9224504990733984,ZFAND3
Aging_Perturbations_from_GEO_up,Mouse retinal pigment epithelium / choroid 7 weeks vs 64 weeks GSE38671 aging:213,1/284,0.7844117630757229,0.9224504990733984,PPIG
Aging_Perturbations_from_GEO_up,Rat diaphysealfemoralcallus 6 weeks vs 26 weeks GDS1995 aging:115,1/281,0.7808636729804264,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 29 years vs 40 years GSE62373 aging:152,1/279,0.7784662038018807,0.9224504990733984,PROK2
Aging_Perturbations_from_GEO_up,Mouse inguinal fat 5 months vs 24 months GSE25325 aging:277,1/276,0.7748211967870505,0.9224504990733984,ZFAND3
Aging_Perturbations_from_GEO_up,Mouse brown fat 5 months vs 24 months GSE25325 aging:284,1/274,0.7723582487126075,0.9224504990733984,ZFAND3
Aging_Perturbations_from_GEO_up,Mouse oculomotor nucleus 6 months vs 30 months GDS1280 aging:6,1/273,0.7711167856795256,0.9224504990733984,MSI2
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 72 years vs 81 years GSE62373 aging:186,1/272,0.769868615791715,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Rat thoracicaorta 6 months vs 28 months GDS3077 aging:123,1/270,0.767352011681497,0.9224504990733984,RBPMS
Aging_Perturbations_from_GEO_up,Mouse bone marrow adipocyte 6 months vs 18 months GSE25905 aging:295,1/269,0.7660835051537079,0.9224504990733984,DHX36
Aging_Perturbations_from_GEO_up,Human Peritoneal Mesothelioma 39 years vs 68 years GSE17118 aging:359,1/262,0.757010048955187,0.9224504990733984,GPR78
Aging_Perturbations_from_GEO_up,Mouse hippocampus 4 months vs 20 months GSE48911 aging:383,1/259,0.7530154905974563,0.9224504990733984,ZIC1
Aging_Perturbations_from_GEO_up,Mouse oocyte 8 weeks vs 58 weeks GSE42959 aging:225,1/255,0.7475880521208873,0.9224504990733984,PON3
Aging_Perturbations_from_GEO_up,Mouse hippocampus 9 months vs 14 months GSE48911 aging:390,2/494,0.7454655608345843,0.9224504990733984,FBXL16;CPEB4
Aging_Perturbations_from_GEO_up,Human Peritoneal Mesothelioma 25 years vs 66 years GSE17118 aging:360,1/252,0.7434400894294078,0.9224504990733984,GABRB1
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 61 years vs 81 years GSE62373 aging:185,1/251,0.7420424846905919,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse Granulocyte/Macrophage progenitors 6 weeks vs 88 weeks GSE48893 aging:223,1/248,0.7378042571438115,0.9224504990733984,KLRC2
Aging_Perturbations_from_GEO_up,Mouse hippocampus 4 months vs 14 months GSE48911 aging:382,2/483,0.7341084268950895,0.9224504990733984,PPP2R2B;ZIC1
Aging_Perturbations_from_GEO_up,Rat myocardium 18 weeks vs 22 weeks GDS4025 aging:142,1/244,0.7320458042324777,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Human brain (frontal cortex) 28 years vs 100 years GSE53890 aging:228,1/244,0.7320458042324777,0.9224504990733984,SNRPN
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 40 years vs 52 years GSE62373 aging:177,1/241,0.7276449074184844,0.9224504990733984,RGMA
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 40 years vs 81 years GSE62373 aging:180,1/235,0.718627176258537,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Rat femur 8 weeks vs 54 weeks GDS509 aging:265,2/389,0.619016063165625,0.9224504990733984,TECR;DCLK1
Aging_Perturbations_from_GEO_up,Mouse skeletalmusclesatellitecell 3 months vs 20 months GSE47104 aging:188,1/172,0.6041207966636046,0.9224504990733984,NOL10
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 72 years vs 81 years GSE62373 aging:171,1/227,0.7061419074043268,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse liver 10 months vs 22 months GSE3150 aging:326,1/225,0.7029357859723316,0.9224504990733984,SORD
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 40 years vs 81 years GSE62373 aging:165,1/220,0.6947680763532443,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse hematopoietic stem cells 6 weeks vs 88 weeks GSE48893 aging:224,1/216,0.6880740555942555,0.9224504990733984,BMP4
Aging_Perturbations_from_GEO_up,Mouse liver 4 months vs 22 months GSE3150 aging:328,2/438,0.6831547031203452,0.9224504990733984,TECR;SORD
Aging_Perturbations_from_GEO_up,Mouse peripheral adipocyte 6 months vs 18 months GSE25905 aging:298,1/212,0.681234629647072,0.9224504990733984,INSIG1
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 52 years vs 81 years GSE62373 aging:168,1/210,0.6777594147609783,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse cerebellum 6 months vs 21 months GDS4153 aging:76,1/205,0.6689063068351286,0.9224504990733984,HAS1
Aging_Perturbations_from_GEO_up,Mouse brain 8 weeks vs 104 weeks GSE20411 aging:311,1/192,0.6447445793723756,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Mouse spinal cord 6 months vs 30 months GDS1280 aging:3,2/405,0.6409812148700115,0.9224504990733984,DCLK1;CPEB4
Aging_Perturbations_from_GEO_up,Mouse brain (ventral tegmental area) 10 months vs 18 months GSE45044 aging:239,2/404,0.6396376808733788,0.9224504990733984,PON3;PCDHB11
Aging_Perturbations_from_GEO_up,Rat thoracicaorta 3 months vs 6 months GDS3077 aging:119,2/401,0.6355837030048594,0.9224504990733984,RBPMS;INSIG1
Aging_Perturbations_from_GEO_up,Rat femur 6 weeks vs 26 weeks GDS509 aging:256,1/187,0.6349934430652003,0.9224504990733984,TECR
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 29 years vs 81 years GSE62373 aging:156,1/181,0.6229415445255537,0.9224504990733984,HLA-DRB1
Aging_Perturbations_from_GEO_up,Human skeletal muscle (vastus lateralis) 24 years vs 71 years GDS288 aging:93,2/362,0.5796720697470529,0.9224504990733984,DHX36;RGMA
Aging_Perturbations_from_GEO_up,Rat femur 8 weeks vs 28 weeks GDS509 aging:259,2/351,0.5628231970637857,0.9224504990733984,TECR;DCLK1
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20425 aging:365,2/378,0.6033328759950138,0.9224504990733984,DHX36;TNFRSF19
Aging_Perturbations_from_GEO_up,Mouse cochlea 49 days vs 252 days GDS3028 aging:88,1/171,0.6019729953184988,0.9224504990733984,ZIC1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 4 months vs 9 months GSE48911 aging:381,1/171,0.6019729953184988,0.9224504990733984,SNRPN
Aging_Perturbations_from_GEO_up,Mouse hippocampus 4 months vs 9 months GSE48911 aging:387,1/170,0.5998136507026303,0.9224504990733984,SNRPN
Aging_Perturbations_from_GEO_up,Rat hippocampus dentate gyrus 18 months vs 28 months GSE21681 aging:357,2/375,0.5989731016296427,0.9224504990733984,TECR;SAP18
Aging_Perturbations_from_GEO_up,Mouse retina 3 months vs 16 months GDS2654 aging:66,2/372,0.5945779432515795,0.9224504990733984,SRRT;NBR1
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20426 aging:379,1/151,0.5565091865488874,0.9224504990733984,SLC39A7
Aging_Perturbations_from_GEO_up,Rat liver 6 months vs 11 months GSE11097 aging:196,2/346,0.5550087650177398,0.9224504990733984,PON3;SORD
Aging_Perturbations_from_GEO_up,Mouse liver 3 months vs 12 months GDS1990 aging:128,2/350,0.5612680781993756,0.9224504990733984,TECR;SORD
Aging_Perturbations_from_GEO_up,Mouse hypothalamus 42 days vs 182 days GDS3895 aging:107,2/349,0.5597090719176154,0.9224504990733984,ZIC1;SORD
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20425 aging:372,2/344,0.551855859204575,0.9224504990733984,DHX36;PPIG
Aging_Perturbations_from_GEO_up,Rat extraocularmuscles 6 months vs 30 months GDS1279 aging:72,2/340,0.5455037178374261,0.9224504990733984,INSIG1;TECR
Aging_Perturbations_from_GEO_up,Rat extensordigitorumlongusmuscles 6 months vs 30 months GDS1279 aging:70,2/336,0.5390900583359026,0.9224504990733984,TECR;DCLK1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 3 months vs 16 months GSE20270 aging:214,2/339,0.5439060576347442,0.9224504990733984,ZIC1;SP8
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 29 years vs 40 years GSE62373 aging:172,3/291,0.2043977129312692,0.9224504990733984,TRPC6;PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 40 years vs 52 years GSE62373 aging:158,3/287,0.1989127323296939,0.9224504990733984,PROK2;CNDP2;RGMA
Aging_Perturbations_from_GEO_up,Rat liver 4 months vs 24 months GSE11097 aging:193,2/329,0.527719179757883,0.9224504990733984,INSIG1;TECR
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20425 aging:370,2/329,0.527719179757883,0.9224504990733984,INSIG1;SLC39A7
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 52 years vs 61 years GSE62373 aging:181,2/328,0.5260795968773145,0.9224504990733984,HTR2A;HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse inguinal fat 5 months vs 24 months GSE25325 aging:280,2/324,0.5194836105594497,0.9224504990733984,ZFAND3;TECR
Aging_Perturbations_from_GEO_up,Rat thoracicaorta 3 months vs 28 months GDS3077 aging:121,2/322,0.5161631294690595,0.9224504990733984,SNRPN;RBPMS
Aging_Perturbations_from_GEO_up,Rat liver 4 months vs 12 months GSE11097 aging:192,2/321,0.5144972944988095,0.9224504990733984,INSIG1;SAP18
Aging_Perturbations_from_GEO_up,Human a 0 es vs 0 es GDS5077 aging:106,2/319,0.511154477202929,0.9224504990733984,DCLK1;RGMA
Aging_Perturbations_from_GEO_up,Human brain (frontal cortex) 28 years vs 82 years GSE53890 aging:227,2/319,0.511154477202929,0.9224504990733984,GABRB1;ASPA
Aging_Perturbations_from_GEO_up,Mouse liver 6 months vs 26 months GSE20426 aging:378,2/319,0.511154477202929,0.9224504990733984,INSIG1;CD44
Aging_Perturbations_from_GEO_up,Mouse neuroretina 7 weeks vs 64 weeks GSE38671 aging:210,2/319,0.511154477202929,0.9224504990733984,PPP2R2B;INSIG1
Aging_Perturbations_from_GEO_up,Mouse neocortex 5 months vs 30 months GSE13120 aging:334,2/319,0.511154477202929,0.9224504990733984,INSIG1;CNDP2
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 29 years vs 52 years GSE62373 aging:153,2/317,0.50779685434817,0.9224504990733984,PROK2;RGMA
Aging_Perturbations_from_GEO_up,Mouse primary myoblast progenitor (MP) cells 8 months vs 23 months GDS1079 aging:91,2/314,0.5027328179147238,0.9224504990733984,SEMA3E;SLC39A7
Aging_Perturbations_from_GEO_up,Mouse hippocampus 14 months vs 20 months GSE48911 aging:392,1/128,0.4978379112033881,0.9224504990733984,SNRPN
Aging_Perturbations_from_GEO_up,Mouse retina 3 months vs 16 months GDS2654 aging:64,2/311,0.4976358880631118,0.9224504990733984,PTPRR;LTBP3
Aging_Perturbations_from_GEO_up,Mouse hippocampus 3 months vs 16 months GSE20270 aging:215,2/310,0.4959296485604965,0.9224504990733984,PON3;ZIC1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 3 months vs 16 months GDS2654 aging:61,2/296,0.4716680149709459,0.9224504990733984,NBR1;NGEF
Aging_Perturbations_from_GEO_up,Human dendriticcells(DCs) 20 years vs 77 years GSE58015 aging:187,2/290,0.4610615514383001,0.9224504990733984,MGAT1;CD44
Aging_Perturbations_from_GEO_up,Mouse neuroretinas 7 weeks vs 64 weeks GSE38671 aging:211,2/289,0.4592819764757004,0.9224504990733984,MSI2;CPEB4
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 29 years vs 52 years GSE62373 aging:173,2/287,0.4557128226511844,0.9224504990733984,PROK2;RGMA
Aging_Perturbations_from_GEO_up,Rat hippocampus 7 months vs 21 months GDS4019 aging:98,2/286,0.4539232756610327,0.9224504990733984,INSIG1;RGMA
Aging_Perturbations_from_GEO_up,Mouse retinal pigment epithelium / choroid 7 weeks vs 64 weeks GSE38671 aging:212,2/282,0.4467323363898133,0.9224504990733984,SNRPN;PPIG
Aging_Perturbations_from_GEO_up,Human meniscus 40 years vs 55 years GSE45233 aging:209,2/280,0.4431174542967722,0.9224504990733984,HLA-DRB1;CD44
Aging_Perturbations_from_GEO_up,Mouse neocortex 5 months vs 30 months GSE11291 aging:204,2/277,0.4376712641249781,0.9224504990733984,ZIC1;ASPA
Aging_Perturbations_from_GEO_up,Mouse spinal cord 9 months vs 12 months GDS967 aging:331,3/449,0.4323100255800612,0.9224504990733984,RXRB;GABRB1;PPP2R2B
Aging_Perturbations_from_GEO_up,Rat frontalcortex 4 months vs 22 months GDS3939 aging:99,2/273,0.4303659073761418,0.9224504990733984,GABRB1;INSIG1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 4 months vs 20 months GSE48911 aging:389,2/271,0.4266948201095509,0.9224504990733984,SNRPN;ZIC1
Aging_Perturbations_from_GEO_up,Mouse bone marrow adipocyte 14 months vs 18 months GSE25905 aging:296,2/271,0.4266948201095509,0.9224504990733984,TRPC6;PDZK1IP1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 9 months vs 20 months GSE48911 aging:385,3/442,0.4223520505993203,0.9224504990733984,GABRB1;ZIC1;FBXL16
Aging_Perturbations_from_GEO_up,Human retinalmacula 18 years vs 74 years GSE32614 aging:150,2/264,0.4137521817299692,0.9224504990733984,ARL13B;ZIC1
Aging_Perturbations_from_GEO_up,Mouse retina 3 months vs 16 months GDS2654 aging:62,2/261,0.4081619652164625,0.9224504990733984,PPP2R2B;SRRT
Aging_Perturbations_from_GEO_up,Human skeletal muscle 19 years vs 65 years GDS4858 aging:10,2/259,0.4044211562830955,0.9224504990733984,PPIG;LRP1B
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 29 years vs 61 years GSE62373 aging:154,2/258,0.4025466244487503,0.9224504990733984,PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 40 years vs 61 years GSE62373 aging:178,2/252,0.3912432282641479,0.9224504990733984,INSIG1;HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse hippocampus 3 months vs 16 months GDS2654 aging:65,2/246,0.3798475881140632,0.9224504990733984,ZIC1;NGEF
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 40 years vs 61 years GSE62373 aging:160,2/242,0.372202219736548,0.9224504990733984,PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Mouse oculomotor nucleus 18 months vs 30 months GDS1280 aging:4,2/241,0.3702851130241634,0.9224504990733984,INSIG1;MSI2
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 61 years vs 72 years GSE62373 aging:184,2/237,0.3625945536344959,0.9224504990733984,PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Rat femur 10 weeks vs 30 weeks GDS509 aging:260,2/236,0.3606665399218909,0.9224504990733984,INSIG1;TECR
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 52 years vs 81 years GSE62373 aging:183,2/235,0.3587364417273067,0.9224504990733984,TOP1MT;HLA-DRB1
Aging_Perturbations_from_GEO_up,Human biceps brachii muscles 24 years vs 70 years GDS4858 aging:33,2/233,0.3548701254131199,0.9224504990733984,PPIG;LRP1B
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 52 years vs 72 years GSE62373 aging:167,2/232,0.3529339749780433,0.9224504990733984,PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 29 years vs 72 years GSE62373 aging:175,2/230,0.3490558622453236,0.9224504990733984,PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Human CD4+lyphocytes 40 years vs 72 years GSE62373 aging:163,2/227,0.3432246933657846,0.9224504990733984,PROK2;HLA-DRB1
Aging_Perturbations_from_GEO_up,Human fibroblast 27 years vs 62 years GSE15829 aging:351,3/387,0.3425992125716275,0.9224504990733984,RPS6KC1;SORD;PCDHB12
Aging_Perturbations_from_GEO_up,Mouse hypothalamus 42 days vs 182 days GDS3895 aging:108,3/387,0.3425992125716275,0.9224504990733984,TRPC6;PCDHB12;PCDHB11
Aging_Perturbations_from_GEO_up,Human CD4+Tlyphocytes 29 years vs 81 years GSE62373 aging:176,2/223,0.3354251985084268,0.9224504990733984,HLA-DRB1;RGMA
